matricula_funcionario,Nome Funcionario,Cargo,codigo_loja,nome_loja,codigo_produto,descricao_produto,Categoria,preco_custo,valor_unitario,quantidade,comissao,dt_venda,dt_entrega
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",4,,29/04/2019 12:49,29/04/2019 17:42
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,11/07/2019 13:37,11/07/2019 14:06
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,"27,9","55,9",1,,14/06/2020 17:57,15/06/2020 17:17
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,11/12/2020 09:23,11/12/2020 10:33
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,09/02/2019 14:32,16/02/2019 13:58
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,"49,9","95,9",2,,31/05/2019 11:08,31/05/2019 14:07
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,27/09/2020 14:10,29/09/2020 17:57
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",2,,04/03/2019 10:03,04/03/2019 17:16
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,20/11/2020 14:22,22/11/2020 11:40
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",12/09/2019 13:09,15/09/2019 10:38
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",2,,27/08/2020 10:33,27/08/2020 17:13
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,20/05/2020 09:35,23/05/2020 17:44
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,05/07/2019 16:00,06/07/2019 14:57
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",16/03/2020 14:44,20/03/2020 11:47
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110,"189,9",2,,20/03/2020 09:44,20/03/2020 13:56
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",2,,04/11/2020 12:01,05/11/2020 11:11
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,04/04/2019 16:39,06/04/2019 13:50
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",2,,05/02/2019 10:43,05/02/2019 15:34
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,2,,02/10/2020 13:56,05/10/2020 16:33
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110,"189,9",2,,27/09/2019 10:07,27/09/2019 11:10
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",2,,20/07/2019 13:32,21/07/2019 09:09
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",2,,13/02/2019 11:35,13/02/2019 16:31
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,"2299,9",3199,2,,05/11/2019 17:00,06/11/2019 13:07
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",2,,19/11/2019 17:50,20/11/2019 16:35
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,"49,9","95,9",2,,04/03/2019 10:04,04/03/2019 13:02
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",2,,31/08/2020 12:54,01/09/2020 09:20
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",2,,10/02/2019 13:00,11/02/2019 11:53
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",2,,21/10/2019 14:35,22/10/2019 10:36
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",25/12/2020 16:30,31/12/2020 12:38
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,03/09/2020 12:14,05/09/2020 13:05
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,15/11/2019 10:45,15/11/2019 11:17
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",2,,05/06/2020 14:07,06/06/2020 11:08
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,2,,31/05/2019 16:16,04/06/2019 15:46
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,10/06/2019 09:35,10/06/2019 10:50
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",2,,02/12/2020 17:46,03/12/2020 11:16
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",2,,21/11/2020 13:33,22/11/2020 09:59
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,26/09/2019 14:32,29/09/2019 12:19
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,"27,9","55,9",2,,04/11/2020 17:01,05/11/2020 11:49
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",2,,21/10/2019 12:53,21/10/2019 14:21
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",2,,11/05/2019 09:39,11/05/2019 17:35
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",2,,07/03/2019 17:55,08/03/2019 11:52
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,26/03/2020 09:49,26/03/2020 10:41
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,23/03/2019 16:42,30/03/2019 12:42
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",2,,24/10/2019 09:40,24/10/2019 12:56
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,16/09/2019 17:17,20/09/2019 13:23
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,29/03/2019 10:37,29/03/2019 11:06
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,"49,9","95,9",2,,11/05/2019 09:52,11/05/2019 15:21
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,17/03/2020 14:23,23/03/2020 14:37
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,14/07/2019 14:39,18/07/2019 15:37
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,16/04/2019 17:44,22/04/2019 12:04
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,05/12/2019 17:38,11/12/2019 10:47
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,2,,26/05/2019 16:34,28/05/2019 13:35
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",2,,10/06/2020 15:34,11/06/2020 13:59
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,21/03/2019 15:58,28/03/2019 09:44
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",16/09/2019 14:46,20/09/2019 09:22
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,"2299,9",3199,2,,25/11/2019 16:28,26/11/2019 13:42
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",2,,28/09/2019 12:02,28/09/2019 14:06
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,01/11/2019 11:05,01/11/2019 13:45
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",2,,01/11/2020 11:48,01/11/2020 12:31
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",2,,23/06/2020 10:47,23/06/2020 15:56
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,01/04/2020 16:50,02/04/2020 15:20
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,27/01/2020 17:32,28/01/2020 16:20
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,13/07/2020 15:57,17/07/2020 15:48
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,22/12/2019 13:18,26/12/2019 16:18
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,16/02/2020 16:12,19/02/2020 11:21
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110,"189,9",2,,02/07/2020 12:27,02/07/2020 16:27
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",31/05/2019 14:14,03/06/2019 10:17
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,05/12/2019 14:57,12/12/2019 13:12
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,"27,9","55,9",2,,21/06/2019 10:21,21/06/2019 10:31
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,2,,25/03/2019 13:01,31/03/2019 13:46
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",2,,10/12/2020 11:41,10/12/2020 15:53
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",2,,15/01/2019 12:15,15/01/2019 16:14
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,"2299,9",3199,2,,14/12/2019 13:44,15/12/2019 09:06
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,"2299,9",3199,2,,31/05/2020 17:46,01/06/2020 15:56
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",3,,04/02/2019 13:45,04/02/2019 16:26
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,04/07/2019 09:50,10/07/2019 14:18
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",10/08/2019 16:08,13/08/2019 14:12
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,21/02/2020 14:19,22/02/2020 10:54
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",3,,30/03/2019 11:14,31/03/2019 10:21
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,04/03/2020 09:11,08/03/2020 11:48
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,3,,18/12/2020 10:37,24/12/2020 14:54
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",3,,29/05/2019 09:49,29/05/2019 15:00
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,3,,05/02/2020 13:13,06/02/2020 09:03
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",3,,13/08/2020 09:15,13/08/2020 15:05
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",3,,28/10/2020 13:41,29/10/2020 09:30
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,10/11/2020 15:19,14/11/2020 14:02
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",3,,27/09/2020 10:59,27/09/2020 15:26
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",3,,27/03/2019 14:04,28/03/2019 11:33
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",3,,09/02/2020 10:36,10/02/2020 10:27
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,3,,09/09/2019 11:08,16/09/2019 11:31
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,"49,9","95,9",3,,16/07/2019 16:57,17/07/2019 14:55
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,05/03/2019 14:10,08/03/2019 16:39
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,13/06/2019 14:27,16/06/2019 16:38
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,"2299,9",3199,3,,21/01/2019 17:42,22/01/2019 13:50
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",3,,21/08/2020 11:43,22/08/2020 10:35
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110,"189,9",3,,05/08/2020 16:16,06/08/2020 10:34
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,3,,12/03/2019 16:50,14/03/2019 12:58
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",3,,19/05/2019 15:04,20/05/2019 11:26
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,06/05/2019 10:09,11/05/2019 14:41
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,25/08/2020 10:04,31/08/2020 16:39
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",3,,30/11/2020 09:22,30/11/2020 12:42
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,18/07/2020 11:57,18/07/2020 15:21
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,3,,30/08/2020 10:34,02/09/2020 09:04
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",3,,13/12/2019 17:31,14/12/2019 16:45
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",3,,27/07/2019 15:38,28/07/2019 10:28
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",3,,03/11/2020 09:24,03/11/2020 09:49
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",3,,11/03/2020 12:52,12/03/2020 10:43
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",3,,28/07/2019 09:12,28/07/2019 11:40
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",3,,08/09/2020 17:12,09/09/2020 10:18
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,3,,21/09/2019 15:58,22/09/2019 13:34
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",3,,02/01/2020 14:33,03/01/2020 10:20
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,07/01/2019 16:57,14/01/2019 12:28
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,30/09/2019 10:41,03/10/2019 17:10
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,3,,21/05/2019 15:24,22/05/2019 13:50
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,09/02/2019 11:15,09/02/2019 16:19
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,29/07/2019 14:12,03/08/2019 15:23
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,"1189,9","1899,5",3,,17/02/2019 14:03,19/02/2019 10:29
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,"27,9","55,9",3,,24/11/2019 16:00,25/11/2019 15:33
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",3,,27/01/2020 11:53,28/01/2020 09:10
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,"27,9","55,9",3,,20/07/2019 16:04,21/07/2019 11:57
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",3,,02/10/2019 13:11,02/10/2019 15:15
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",3,,30/10/2019 12:01,31/10/2019 09:21
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",3,,05/11/2019 13:49,05/11/2019 17:23
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",3,,27/08/2020 15:56,28/08/2020 12:34
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",3,,07/04/2020 13:32,07/04/2020 14:37
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",3,,02/09/2019 17:03,03/09/2019 14:38
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",3,,14/10/2020 17:41,15/10/2020 10:08
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,"49,9","95,9",3,,03/09/2020 15:30,04/09/2020 10:50
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",3,,24/06/2019 15:57,24/06/2019 16:19
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,3,,23/04/2019 14:08,27/04/2019 14:47
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,"1189,9","1899,5",3,,01/02/2019 13:21,04/02/2019 17:02
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,30/08/2020 09:06,02/09/2020 15:04
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",3,,27/03/2020 11:28,27/03/2020 13:26
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",3,,26/04/2020 16:36,27/04/2020 11:27
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",3,,24/02/2019 17:29,25/02/2019 13:05
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",3,,03/09/2019 12:17,04/09/2019 10:13
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,08/03/2019 12:51,08/03/2019 16:15
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",3,,27/01/2019 13:05,28/01/2019 11:03
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,17/04/2020 12:28,23/04/2020 13:59
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,19/04/2020 10:22,19/04/2020 17:16
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",3,,08/05/2019 12:47,08/05/2019 17:33
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",3,,27/02/2019 15:17,27/02/2019 17:17
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",3,,31/10/2019 16:48,01/11/2019 13:27
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",3,,25/09/2020 11:49,25/09/2020 16:20
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,3,,03/01/2019 17:09,04/01/2019 14:53
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",10/06/2019 14:28,15/06/2019 15:22
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",11/05/2019 17:24,16/05/2019 15:57
123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",22/11/2019 10:33,25/11/2019 10:50
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",1,,04/11/2019 09:12,04/11/2019 11:54
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,1,,20/12/2020 14:28,25/12/2020 10:25
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,25/06/2020 13:12,26/06/2020 11:33
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,"49,9","95,9",1,,16/10/2019 14:07,16/10/2019 16:39
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",1,,27/10/2019 09:11,27/10/2019 17:37
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,"1189,9","1899,5",1,,05/10/2019 15:26,07/10/2019 09:19
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,22/03/2020 16:12,23/03/2020 15:38
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",1,,29/11/2020 17:41,30/11/2020 12:45
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,08/12/2019 14:29,09/12/2019 10:55
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,16/08/2019 16:44,20/08/2019 15:55
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,1,,20/09/2019 13:34,23/09/2019 16:49
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",1,,16/03/2020 14:09,16/03/2020 15:24
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,"2299,9",3199,1,,08/02/2019 09:21,08/02/2019 14:02
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",1,,23/12/2019 17:24,24/12/2019 10:23
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,"1189,9","1899,5",1,,31/03/2019 12:07,05/04/2019 13:25
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",1,,08/10/2020 14:23,09/10/2020 09:25
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",1,,05/07/2020 12:54,06/07/2020 10:05
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,24/09/2019 17:57,25/09/2019 09:23
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,1,,31/08/2019 17:00,07/09/2019 09:36
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,1,,05/02/2019 09:54,08/02/2019 15:10
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,1,,01/07/2019 14:45,03/07/2019 16:42
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",1,,16/01/2020 17:57,17/01/2020 11:09
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110,"189,9",1,,08/05/2020 13:44,09/05/2020 09:43
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,16/07/2020 15:27,17/07/2020 09:02
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",1,,23/04/2020 11:14,23/04/2020 13:26
123456777,Marcos Coelho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",1,,23/01/2019 11:47,24/01/2019 10:30
