dt_venda,matricula_funcionario,nome_funcionario,cargo,codigo_loja,nome_loja,codigo_produto,descricao_produto,categoria,preco_custo,valor_unitario,quantidade,dt_entrega,valor_final
2019-06-04 13:40:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,2299.9,3199.0,3,2019-06-05 13:07:00,9597.0
2019-01-03 15:47:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,2299.9,3199.0,4,2019-01-04 10:55:00,12796.0
2020-05-26 12:42:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,187.9,340.0,4,2020-05-26 13:26:00,1360.0
2020-06-01 15:37:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,3,2020-06-05 10:05:00,1212.3000000000002
2019-07-05 13:10:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,159.9,284.9,4,2019-07-06 09:18:00,1139.6
2019-04-20 13:50:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110.0,189.9,3,2019-04-20 15:06:00,569.7
2019-02-05 14:34:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,2,2019-02-05 17:52:00,284.8
2020-11-10 14:41:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2020-11-15 09:26:00,1346.9
2020-06-05 10:41:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,1400.9,2279.99,2,2020-06-07 09:53:00,4559.98
2020-10-09 16:32:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2020-10-15 13:52:00,6836.4
2019-03-03 10:12:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2019-03-06 11:14:00,1616.4
2019-11-11 16:03:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,3,2019-11-17 09:35:00,2997.0
2020-09-23 12:47:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,109.9,249.9,1,2020-09-24 09:19:00,249.9
2019-12-11 11:53:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,1,2019-12-18 14:13:00,404.1
2020-02-26 17:29:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2020-03-01 15:42:00,1346.9
2020-07-20 12:39:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,899.9,1676.9,2,2020-07-20 14:41:00,3353.8
2020-11-24 17:51:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,1,2020-11-25 13:44:00,142.4
2019-12-29 09:23:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,1189.9,1899.5,4,2020-01-01 13:38:00,7598.0
2020-12-16 13:27:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2020-12-21 13:10:00,6836.4
2019-09-14 16:34:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,3,2019-09-15 14:03:00,287.70000000000005
2020-06-05 17:55:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,187.9,340.0,3,2020-06-06 15:18:00,1020.0
2019-11-06 17:41:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110.0,189.9,2,2019-11-07 15:11:00,379.8
2020-05-06 16:26:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,1,2020-05-06 17:32:00,95.9
2020-04-06 11:10:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,1,2020-04-08 16:04:00,404.1
2019-01-06 14:35:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,4,2019-01-06 17:21:00,569.6
2020-10-07 14:19:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,4,2020-10-12 17:30:00,3996.0
2019-07-27 12:08:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2019-08-03 13:46:00,808.2
2020-12-03 15:22:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,899.9,1676.9,2,2020-12-03 16:55:00,3353.8
2019-09-28 11:53:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,1189.9,1899.5,3,2019-10-05 17:54:00,5698.5
2019-12-07 15:35:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,1,2019-12-08 14:52:00,189.9
2019-11-03 16:24:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110.0,189.9,2,2019-11-04 09:17:00,379.8
2019-09-20 09:17:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,27.9,55.9,3,2019-09-20 16:07:00,167.7
2020-03-11 10:03:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,2,2020-03-11 14:06:00,379.8
2019-02-22 16:37:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,3,2019-02-28 12:09:00,2997.0
2019-09-12 12:15:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2019-09-19 16:49:00,1709.1
2020-09-25 16:27:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,1400.9,2279.99,1,2020-09-30 13:07:00,2279.99
2020-05-17 16:13:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,699.9,1346.9,2,2020-05-21 17:07:00,2693.8
2020-04-16 09:36:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,1400.9,2279.99,3,2020-04-23 17:08:00,6839.969999999999
2020-05-13 14:46:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,329.9,674.1,3,2020-05-14 09:58:00,2022.3000000000002
2020-04-18 14:11:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,329.9,674.1,2,2020-04-19 12:34:00,1348.2
2020-09-23 15:42:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2020-09-26 10:13:00,1709.1
2020-06-15 17:45:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,3,2020-06-18 14:07:00,1212.3000000000002
2020-05-01 16:23:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110.0,189.9,3,2020-05-01 16:40:00,569.7
2019-01-02 17:23:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,899.9,1676.9,3,2019-01-03 14:03:00,5030.700000000001
2020-05-25 15:55:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,899.9,1676.9,2,2020-05-25 17:14:00,3353.8
2020-05-28 17:28:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,1,2020-06-03 16:27:00,999.0
2019-12-12 09:32:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799.0,1424.91,1,2019-12-12 12:48:00,1424.91
2019-05-28 11:26:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,3,2019-05-28 17:46:00,287.70000000000005
2020-05-25 12:20:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2020-05-29 17:47:00,5127.299999999999
2019-05-13 15:09:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2019-05-18 14:27:00,808.2
2020-05-22 15:17:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,3,2020-05-23 10:52:00,287.70000000000005
2020-08-27 17:53:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,3,2020-09-01 10:20:00,1212.3000000000002
2020-07-02 15:32:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2020-07-04 15:06:00,1709.1
2020-12-13 10:05:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,329.9,674.1,1,2020-12-13 14:53:00,674.1
2019-09-10 09:17:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2019-09-17 09:21:00,1616.4
2020-06-25 12:00:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2020-06-30 16:56:00,1709.1
2020-11-29 12:42:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,2,2020-12-05 12:49:00,1998.0
2019-08-29 17:14:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,2,2019-08-30 13:34:00,284.8
2019-08-11 11:26:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,187.9,340.0,4,2019-08-11 17:55:00,1360.0
2019-12-26 13:00:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,3,2019-12-26 17:16:00,427.20000000000005
2020-10-17 09:56:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,2,2020-10-17 16:17:00,191.8
2019-03-04 14:01:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,1,2019-03-11 14:39:00,999.0
2020-05-30 16:41:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,3,2020-05-31 13:27:00,287.70000000000005
2019-03-05 12:55:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,1400.9,2279.99,4,2019-03-11 15:43:00,9119.96
2019-12-31 16:38:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,187.9,340.0,3,2020-01-01 12:55:00,1020.0
2019-06-26 13:30:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,2,2019-06-30 14:55:00,1998.0
2019-10-04 09:30:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-10-08 10:50:00,2279.99
2019-08-16 11:58:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,187.9,340.0,2,2019-08-16 15:24:00,680.0
2020-11-22 16:34:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,2,2020-11-23 14:15:00,379.8
2020-07-04 16:28:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,1,2020-07-05 15:32:00,95.9
2019-11-12 17:16:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,27.9,55.9,1,2019-11-13 17:04:00,55.9
2020-08-17 09:14:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,2299.9,3199.0,3,2020-08-18 09:10:00,9597.0
2019-05-09 10:13:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,4,2019-05-09 12:15:00,569.6
2020-09-29 10:34:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,789.9,1399.0,4,2020-10-05 12:32:00,5596.0
2019-01-17 10:48:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2019-01-17 11:08:00,364.5
2020-04-21 17:15:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,27.9,55.9,2,2020-04-22 16:40:00,111.8
2019-07-12 12:58:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,789.9,1399.0,2,2019-07-17 10:54:00,2798.0
2019-12-31 13:37:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,109.9,249.9,1,2020-01-01 10:03:00,249.9
2019-03-16 13:30:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,2299.9,3199.0,2,2019-03-17 10:04:00,6398.0
2019-05-10 12:06:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,159.9,284.9,4,2019-05-10 15:21:00,1139.6
2020-11-12 17:52:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,789.9,1399.0,2,2020-11-17 14:11:00,2798.0
2019-06-27 13:29:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,789.9,1399.0,1,2019-07-03 17:33:00,1399.0
2019-08-20 16:08:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2019-08-25 15:50:00,6836.4
2020-09-27 10:58:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189.0,364.5,2,2020-09-28 10:07:00,729.0
2020-07-22 12:05:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,1189.9,1899.5,3,2020-07-27 14:13:00,5698.5
2019-07-10 09:15:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,4,2019-07-11 09:02:00,759.6
2020-10-17 10:08:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,2,2020-10-17 16:55:00,284.8
2020-06-11 10:35:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2020-06-18 15:16:00,1709.1
2020-01-12 16:03:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2020-01-18 15:35:00,808.2
2019-05-29 13:15:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,789.9,1399.0,3,2019-06-01 09:20:00,4197.0
2020-08-24 09:02:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,899.9,1676.9,2,2020-08-24 17:24:00,3353.8
2020-10-03 15:27:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,3,2020-10-07 11:12:00,2997.0
2019-06-26 14:18:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2019-07-03 15:13:00,808.2
2020-05-16 12:21:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,187.9,340.0,1,2020-05-17 11:40:00,340.0
2020-09-25 17:07:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,1,2020-09-25 17:29:00,95.9
2019-05-30 14:20:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,4,2019-05-31 10:52:00,759.6
2020-11-27 15:53:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,3,2020-11-28 09:09:00,569.7
2019-06-07 14:35:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,4,2019-06-07 17:40:00,759.6
2019-04-14 14:05:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2019-04-16 13:16:00,1616.4
2019-12-24 13:16:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189.0,364.5,4,2019-12-25 09:07:00,1458.0
2019-12-19 13:16:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,4,2019-12-20 10:49:00,569.6
2019-04-06 09:19:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,109.9,249.9,3,2019-04-06 15:46:00,749.7
2019-08-21 12:41:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,3,2019-08-22 10:54:00,427.20000000000005
2019-07-11 17:41:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110.0,189.9,1,2019-07-12 14:02:00,189.9
2019-10-04 13:06:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2019-10-11 10:26:00,5127.299999999999
2020-10-23 14:34:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,187.9,340.0,2,2020-10-24 09:27:00,680.0
2020-02-10 17:54:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110.0,189.9,1,2020-02-11 16:45:00,189.9
2020-12-25 12:55:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2020-12-31 17:15:00,808.2
2020-09-27 12:04:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,1400.9,2279.99,2,2020-09-29 13:03:00,4559.98
2019-07-25 11:35:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,3,2019-07-29 10:07:00,2997.0
2019-03-09 12:09:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,109.9,249.9,4,2019-03-09 16:12:00,999.6
2020-01-27 17:34:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,1,2020-01-28 11:32:00,189.9
2019-06-15 14:30:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110.0,189.9,3,2019-06-16 13:12:00,569.7
2019-10-16 13:23:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,699.9,1346.9,3,2019-10-21 10:35:00,4040.7000000000003
2020-06-16 14:32:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,27.9,55.9,2,2020-06-17 12:54:00,111.8
2019-01-11 16:00:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189.0,364.5,4,2019-01-12 11:35:00,1458.0
2020-03-07 14:31:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,699.9,1346.9,4,2020-03-10 13:11:00,5387.6
2020-08-03 15:58:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799.0,1424.91,4,2020-08-03 16:18:00,5699.64
2020-03-02 11:48:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,899.9,1676.9,3,2020-03-02 14:20:00,5030.700000000001
2019-08-21 11:37:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,2,2019-08-21 11:40:00,191.8
2019-02-26 16:57:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,4,2019-02-27 11:55:00,383.6
2020-04-21 10:41:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,329.9,674.1,1,2020-04-21 15:44:00,674.1
2019-08-12 14:16:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,789.9,1399.0,1,2019-08-18 11:24:00,1399.0
2019-08-12 12:10:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,2,2019-08-13 10:42:00,379.8
2020-04-21 11:17:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,789.9,1399.0,4,2020-04-28 14:00:00,5596.0
2019-04-05 12:57:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,329.9,674.1,2,2019-04-06 11:30:00,1348.2
2020-03-20 10:32:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,27.9,55.9,3,2020-03-20 11:36:00,167.7
2020-02-08 13:25:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,329.9,674.1,3,2020-02-08 15:57:00,2022.3000000000002
2019-09-25 14:35:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2019-09-27 13:48:00,808.2
2019-02-12 16:15:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,329.9,674.1,1,2019-02-13 10:43:00,674.1
2020-10-26 15:00:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,159.9,284.9,2,2020-10-27 14:08:00,569.8
2019-12-18 17:01:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2019-12-24 14:52:00,5127.299999999999
2020-09-22 14:52:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110.0,189.9,2,2020-09-23 14:00:00,379.8
2019-08-05 16:37:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2019-08-09 10:06:00,6836.4
2019-12-22 10:36:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,1189.9,1899.5,4,2019-12-28 11:37:00,7598.0
2019-12-26 14:06:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,1189.9,1899.5,4,2019-12-28 12:42:00,7598.0
2020-11-23 12:55:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10019,Sofá,Casa,789.9,1399.0,3,2020-11-29 15:14:00,4197.0
2020-11-19 15:29:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2020-11-22 13:05:00,5127.299999999999
2019-07-29 10:26:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,27.9,55.9,4,2019-07-29 15:42:00,223.6
2019-12-14 09:38:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110.0,189.9,3,2019-12-15 09:33:00,569.7
2020-05-06 13:17:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,1,2020-05-08 15:32:00,999.0
2019-06-03 14:41:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,59.9,142.4,2,2019-06-04 13:06:00,284.8
2020-09-15 12:39:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,88.9,189.9,2,2020-09-16 10:21:00,379.8
2020-07-07 15:59:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,899.9,1676.9,4,2020-07-08 10:09:00,6707.6
2020-08-02 17:01:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2020-08-08 14:45:00,1616.4
2020-12-07 16:23:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,2,2020-12-08 11:43:00,191.8
2020-01-17 09:18:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,899.9,1676.9,3,2020-01-17 16:34:00,5030.700000000001
2020-01-21 14:23:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,27.9,55.9,3,2020-01-22 11:59:00,167.7
2019-03-04 14:29:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,1400.9,2279.99,2,2019-03-11 17:56:00,4559.98
2019-09-04 17:33:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10018,Colchão,Casa,109.9,249.9,1,2019-09-05 11:44:00,249.9
2019-09-15 10:33:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,899.9,1676.9,1,2019-09-15 11:58:00,1676.9
2019-06-18 12:42:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,4,2019-06-22 12:59:00,3996.0
2019-12-20 10:43:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,699.9,1346.9,3,2019-12-25 15:39:00,4040.7000000000003
2020-09-18 10:00:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,210.9,404.1,3,2020-09-22 14:45:00,1212.3000000000002
2020-05-25 13:24:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799.0,1424.91,4,2020-05-26 11:12:00,5699.64
2020-01-01 15:26:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,187.9,340.0,4,2020-01-01 15:46:00,1360.0
2019-04-17 13:05:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,3,2019-04-17 16:08:00,287.70000000000005
2020-02-01 09:42:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,49.9,95.9,4,2020-02-01 15:16:00,383.6
2019-03-04 09:56:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,2299.9,3199.0,1,2019-03-04 17:19:00,3199.0
2019-05-01 11:30:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,329.9,674.1,2,2019-05-01 12:21:00,1348.2
2019-09-14 09:47:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2019-09-17 12:11:00,3418.2
2019-03-25 17:24:00,123456555,Marta Cury,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,489.9,999.0,4,2019-04-01 14:29:00,3996.0
